dataset,image_id,identity_id,seed,method,epsilon,steps,step_ratio,cosine_similarity,psnr,ssim,lpips,success,jpeg_cosine,blur_cosine,resize_cosine,relaxed_success,runtime_sec
LFW,lfw_08102,Britney Spears,0,Random Noise,0.047058823529411764,35,0.125,0.9871945381164551,34.812304544607784,0.9100371795056121,0.14683979749679565,False,0.9857833981513977,0.9932433366775513,0.9924812316894531,False,5.033612251281738e-05
LFW,lfw_09152,Leonid Kuchma,0,Random Noise,0.047058823529411764,35,0.125,0.9928901791572571,34.76762312153404,0.8673152964648657,0.18191564083099365,False,0.990850031375885,0.992462158203125,0.9958379864692688,False,5.033612251281738e-05
LFW,lfw_06595,Pete Gillen,0,Random Noise,0.047058823529411764,35,0.125,0.9654147624969482,34.76482331490639,0.8428032331182381,0.3377976715564728,False,0.9500153064727783,0.992400050163269,0.975947916507721,False,5.033612251281738e-05
LFW,lfw_06528,Roberto Benigni,0,Random Noise,0.047058823529411764,35,0.125,0.9930108189582825,34.77350574368065,0.8812487511655207,0.152932807803154,False,0.9881323575973511,0.9956262111663818,0.9963595867156982,False,5.033612251281738e-05
LFW,lfw_11575,Margaret Okayo,0,Random Noise,0.047058823529411764,35,0.125,0.985303521156311,34.867536704562,0.8821251341479112,0.25242751836776733,False,0.9827037453651428,0.9893392324447632,0.9920817613601685,False,5.1349401473999023e-05
LFW,lfw_09399,David Nalbandian,0,Random Noise,0.047058823529411764,35,0.125,0.9818903803825378,34.86051772280889,0.9060525984204797,0.19661754369735718,False,0.9739736914634705,0.9956911206245422,0.9899944067001343,False,5.1349401473999023e-05
LFW,lfw_09163,Strom Thurmond,0,Random Noise,0.047058823529411764,35,0.125,0.9687115550041199,34.76712693249332,0.8507892033963024,0.33527740836143494,False,0.9515805244445801,0.9851843118667603,0.9772863984107971,False,5.1349401473999023e-05
LFW,lfw_06182,Marco Antonio Barrera,0,Random Noise,0.047058823529411764,35,0.125,0.959973931312561,34.75449788618186,0.8721159342783418,0.2697128653526306,False,0.9188839793205261,0.9875906705856323,0.976694643497467,False,5.1349401473999023e-05
LFW,lfw_03220,Hamid Karzai,0,Random Noise,0.047058823529411764,35,0.125,0.9860041737556458,34.77626117341536,0.8904758762575455,0.1764001101255417,False,0.9793964624404907,0.9930572509765625,0.9914067983627319,False,5.1349401473999023e-05
LFW,lfw_00820,George W Bush,0,Random Noise,0.047058823529411764,35,0.125,0.9877384901046753,34.7502165499518,0.8827926398230502,0.26566383242607117,False,0.9838057160377502,0.994042158126831,0.9930879473686218,False,5.1349401473999023e-05
LFW,lfw_06140,Laura Bush,0,Random Noise,0.047058823529411764,35,0.125,0.989421010017395,34.73258439969824,0.8703820600214561,0.1905459314584732,False,0.9860410690307617,0.9896034002304077,0.9932762384414673,False,5.1349401473999023e-05
LFW,lfw_08243,Jose Mourinho,0,Random Noise,0.047058823529411764,35,0.125,0.9839327335357666,34.77883761447957,0.8840799621651804,0.2534409165382385,False,0.9695586562156677,0.9940410852432251,0.9917424917221069,False,5.1349401473999023e-05
